"Index"	"Phase"	"Stiffness"	"Depth..nm."	"Load..mN."	"E.GPa"	"H.GPa"	"hc.nm"	"Ac.nm2"	"X"	"Y"
20035	2	45461.741066	29.099	0.212843502	248.277820143	8.245120027	25.588	25814	25.603972	16.4015290000025
20036	2	36891.118889	29.066	0.177221117	202.234065578	6.917247375	25.463	25620	25.203838	16.401969999999
20037	2	41491.889247	29.031	0.196419111	227.334612719	7.658457639	25.481	25647	24.803218	16.401125000004
20038	2	39570.64531	29.14	0.199640416	217.629858427	7.843177187	25.356	25454	24.403541	16.402568000005
20039	2	35021.720611	29.087	0.210041488	197.216700399	8.651080855	24.589	24279	24.003124	16.401969999999
20040	2	46605.618987	29.05	0.201085503	252.805377448	7.684748916	25.814	26167	23.603384	16.401969999999
20041	2	44511.890166	29.145	0.283832101	252.437306553	11.856851476	24.363	23938	23.203484	16.401969999999
20042	2	37236.646452	29.035	0.260675691	215.09092202	11.296825994	23.785	23075	22.803965	16.4013919999998
20043	2	40465.886309	29.031	0.282996346	233.739511052	12.263652691	23.785	23076	22.403236	16.4022410000034
20044	2	39401.322233	29.108	0.273326021	226.720482308	11.754218694	23.905	23253	22.003806	16.401969999999
20045	2	36723.013076	29.051	0.250972769	211.170889623	10.778813384	23.926	23284	21.603533	16.4028040000048
20046	2	45434.79289	29.139	0.292270451	258.067768555	12.246957293	24.314	23865	21.203969	16.4018140000044
20047	2	45184.775215	29.042	0.303026922	259.112684883	12.94276831	24.012	23413	20.803552	16.4022519999999
20048	2	33985.874086	29.046	0.195980096	190.594982291	8.005544407	24.721	24481	20.403567	16.4013679999989
20049	2	41684.403699	29.11	0.173505973	224.931759164	6.561780059	25.989	26442	20.00284	16.4012169999987
20050	2	44672.228556	29.164	0.256467282	249.468342978	10.388204333	24.858	24688	19.603721	16.401969999999
20051	2	40695.367797	29.006	0.190932305	222.923499479	7.441389391	25.488	25658	19.203691	16.4019610000032
20052	2	43263.495009	29.157	0.201261255	235.704175237	7.75897573	25.668	25939	18.803373	16.4019620000036
20053	2	39451.891131	29.128	0.189186786	215.822654262	7.353635022	25.532	25727	18.403222	16.4018270000015
20054	2	46086.977424	29.079	0.230081066	253.628216523	9.050497026	25.335	25422	18.003966	16.4019680000056
20055	2	46913.192649	29.028	0.218906452	256.670056855	8.510828967	25.528	25721	17.603964	16.4013880000057
20056	2	45951.70426	29.074	0.254442036	256.110437393	10.265805648	24.921	24785	17.203527	16.4019570000019
20057	2	40982.501091	29.185	0.197377721	223.915438007	7.652831523	25.573	25791	16.804219	16.401969999999
20058	2	46415.194499	29.098	0.225541183	254.516043054	8.808230994	25.454	25606	16.403394	16.401969999999
20059	2	37839.361805	29.046	0.173497842	206.532927969	6.713329145	25.607	25844	16.004436	16.4018180000057
20060	2	44548.620885	29.062	0.180302885	240.12019107	6.803687749	26.026	26501	15.603718	16.401969999999
20061	2	38617.642124	29.103	0.177085163	210.417744469	6.828546257	25.664	25933	15.203809	16.4015590000054
20062	2	41526.304441	29.156	0.191888604	226.088792679	7.387773174	25.69	25974	14.803372	16.4018390000056
20063	2	43900.088509	29.025	0.172508397	236.263611141	6.489720438	26.077	26582	14.404567	16.4019680000056
20064	2	40009.768588	29.072	0.170282523	216.595472429	6.481710218	25.88	26271	14.003551	16.4025590000019
20065	2	42608.833484	29.037	0.165547964	229.005937156	6.211134099	26.123	26653	13.60326	16.4018390000056
20066	2	46259.815468	29.143	0.241486138	255.41410805	9.561522351	25.228	25256	13.202981	16.401969999999
20067	2	40375.280618	29.104	0.202176915	222.105686532	7.946441286	25.348	25442	12.803229	16.4018390000056
20068	2	42163.559794	29.013	0.21928884	233.619558703	8.744062523	25.113	25079	12.402392	16.4013730000006
20069	2	41103.837598	29.011	0.173891298	222.796059672	6.635612026	25.838	26206	12.003132	16.4018270000015
20070	2	42441.520526	29.001	0.178484092	229.99140112	6.80759496	25.846	26218	11.603237	16.4022499999992
20071	2	40389.199503	29.066	0.175576624	219.138473291	6.713149689	25.806	26154	11.202983	16.4013730000006
20072	2	43479.348194	29.108	0.181005989	234.639197574	6.846693547	25.986	26437	10.803965	16.4028160000016
20073	2	39037.291462	29.002	0.173433194	212.665164275	6.685262207	25.67	25943	10.403396	16.4022519999999
20074	2	44945.996185	29.121	0.199060731	243.908784837	7.613972881	25.799	26144	10.003132	16.4021290000019
20075	2	49136.160737	29.186	0.198031639	263.771041998	7.412065322	26.163	26717	9.60397400000001	16.4019600000029
20076	2	45943.979474	29.121	0.174944818	245.893188526	6.508632152	26.265	26879	9.203692	16.4013970000015
20077	2	46107.5862	29.016	0.167249945	246.548717944	6.211258063	26.295	26927	8.803961	16.4020900000032
20078	2	37833.73251	29.078	0.190368758	208.405568352	7.502548342	25.304	25374	8.40397400000001	16.4013720000003
20079	2	37946.713132	29.106	0.167101388	205.901466432	6.390038481	25.803	26150	8.00366099999999	16.4021130000037
20080	2	41538.663006	29.007	0.167439956	224.176500116	6.334131989	25.984	26435	7.60314200000001	16.4019620000036
20081	2	32327.507759	29.045	0.153310772	177.081367259	5.974847423	25.488	25659	7.203964	16.4018320000032
20082	2	38324.972151	29.137	0.166790573	207.516359898	6.351339863	25.873	26261	6.802987	16.401844
20083	2	43299.56111	29.086	0.164981995	231.991467414	6.151293533	26.228	26821	6.403266	16.401386000005
20084	2	37137.322191	29.17	0.184684254	203.727734949	7.218747932	25.44	25584	6.003703	16.401969999999
20085	2	34464.506781	29.041	0.148829696	187.013555874	5.691732764	25.802	26148	5.603571	16.401969999999
20086	2	41165.245302	29.102	0.156050917	220.360330979	5.807973246	26.259	26868	5.203695	16.4019800000024
20087	2	52231.289255	29.162	0.247501263	285.07214227	9.575872432	25.609	25846	4.80356	16.4013919999998
20088	2	39027.790045	29.067	0.220617046	218.154503451	8.953078168	24.827	24641	4.40370900000001	16.4015639999998
20089	2	47400.211271	29.012	0.174437606	253.786943483	6.494877727	26.252	26858	4.00383600000001	16.4024040000004
20090	2	41592.501192	29.138	0.165067669	223.289670125	6.179055194	26.161	26714	3.60320900000001	16.401969999999
20091	2	32466.803024	29.211	0.172160931	179.22650203	6.814168596	25.234	25265	3.203802	16.4019620000036
20092	2	39129.061412	29.133	0.176529271	212.658685625	6.772312414	25.749	26066	2.803146	16.4019620000036
20093	2	47474.408984	29.094	0.199347233	256.510003219	7.558794837	25.945	26373	2.4037	16.4025770000007
20094	2	50780.476988	29.058	0.208640394	274.115037278	7.896296167	25.976	26423	2.003787	16.4019780000017
20095	2	42911.575078	29.106	0.202945476	234.554961446	7.875399185	25.559	25770	1.603577	16.4015609999988
20096	2	38744.271729	29.183	0.179120121	210.78302585	6.885785733	25.715	26013	1.203739	16.4021180000054
20097	2	30592.875307	29.113	0.185420324	172.390345408	7.647077433	24.568	24247	0.803444999999996	16.401724000003
20098	2	44745.243204	29.036	0.199226757	243.568946337	7.667444133	25.696	25983	0.403587000000002	16.4025540000002
20099	2	35129.342853	29.052	0.204653852	197.244899662	8.380005455	24.683	24422	0.00374200000000258	16.4019680000056
20100	2	40916.22275	29.2	0.228220463	227.378494147	9.154089454	25.016	24931	0.00312300000000221	16.000970000001
20101	2	38625.608202	29.089	0.195006388	212.77631881	7.685951232	25.303	25372	0.403555999999995	16.0012350000034
20102	2	38241.646619	29.149	0.203490995	211.592484898	8.091431665	25.158	25149	0.802974000000006	16.0009720000016
20103	2	44649.410626	29.15	0.177676342	239.672135093	6.649455735	26.165	26720	1.203222	16.0011260000028
20104	2	38361.606171	29.059	0.189841854	211.032229915	7.461890025	25.348	25442	1.603632	16.000970000001
20105	2	47020.931502	29.002	0.18032332	252.695311034	6.764203588	26.126	26658	2.003404	16.0011260000028
20106	2	40169.436297	29.08	0.136675719	213.333395934	5.006917691	26.528	27297	2.403385	16.0012350000034
20107	2	47343.786961	29.11	0.234544928	260.079482805	9.193166159	25.394	25513	2.80358099999999	16.000979000004
20108	2	41747.888424	29.001	0.191123282	228.136967372	7.412910582	25.568	25782	3.202978	16.0018000000055
20109	2	40276.078419	29.041	0.188090018	220.284969016	7.307923422	25.539	25738	3.603146	16.0018300000011
20110	2	49006.747404	29.149	0.224553415	266.641695306	8.634096448	25.712	26008	4.003569	16.0011280000035
20111	2	50718.200483	29.072	0.24007108	277.535657027	9.336898037	25.522	25712	4.40315099999999	16.0020700000023
20112	2	33957.051522	29.168	0.152222094	184.239784352	5.820193785	25.806	26154	4.803239	16.0015620000049
20113	2	37294.907942	29.104	0.142202452	199.726236144	5.297013858	26.244	26846	5.20338700000001	16.0015490000005
20114	2	41853.929338	29.073	0.226238218	232.571986769	9.073214324	25.019	24935	5.603523	16.001142000001
20115	2	37503.671575	29.036	0.154201747	202.593753049	5.844490896	25.952	26384	6.004358	16.0015540000022
20116	2	38258.225525	29.016	0.165544811	207.795512664	6.342947565	25.77	26099	6.403549	16.0009770000033
20117	2	44807.377719	29.076	0.190744488	242.548300805	7.259425967	25.883	26275	6.803831	16.0015590000039
20119	2	50208.919916	29.098	0.231957869	273.830330966	8.961141212	25.633	25885	7.60374400000001	16.0017220000009
20120	2	51065.631762	29.157	0.220101476	276.078945082	8.355741123	25.925	26341	8.003137	16.0017070000031
20121	2	43910.829625	29.085	0.223330275	242.126000655	8.819420276	25.271	25323	8.40374199999999	16.0009770000033
20122	2	41102.28121	29.072	0.186256977	223.892453599	7.178149096	25.674	25948	8.80374399999999	16.0009710000013
20123	2	43963.112162	29.068	0.225230782	242.750605302	8.919169082	25.225	25252	9.20403400000001	16.0009780000037
20124	2	41995.285588	29.206	0.198008133	228.783329738	7.632794485	25.67	25942	9.603964	16.001532000002
20125	2	41081.998928	29.041	0.170832974	222.119078567	6.486242167	25.922	26338	10.003594	16.0012160000042
20126	2	36988.023393	29.091	0.16123994	200.585419791	6.158883223	25.822	26180	10.402924	16.0018039999995
20127	2	36205.018063	29.1	0.134955067	193.545046656	5.009203184	26.305	26941	10.803829	16.0015480000002
20129	2	37107.925689	29.114	0.186154526	204.111537063	7.315233886	25.352	25448	11.603352	16.0012429999988
20130	2	39500.877525	29.097	0.231399939	221.646347119	9.462889646	24.704	24453	12.002973	16.0012429999988
20131	2	40494.806944	29.194	0.199641006	221.765575474	7.776643936	25.496	25672	12.402984	16.0013840000029
20132	2	45672.282709	29.059	0.219329241	250.416956415	8.5638969	25.457	25611	12.80397	16.0013840000029
20133	2	39305.829089	29.064	0.206063826	217.657097892	8.207036605	25.132	25108	13.204429	16.0011260000028
20134	2	41440.154029	29.082	0.183063484	225.091174395	7.015018177	25.768	26096	13.602976	16.0023250000013
20135	2	36103.080436	29.174	0.159109414	195.5153101	6.060685774	25.868	26253	14.00239	16.0017169999992
20136	2	44111.769377	29.077	0.162575043	235.754414203	6.031390566	26.313	26955	14.403573	16.0009800000043
20137	2	47786.438405	29.006	0.201648706	258.998061814	7.693642591	25.841	26210	14.803816	16.001820000005
20138	2	44236.750049	29.247	0.188322455	238.23743701	7.09428389	26.055	26546	15.203146	16.0012350000034
20139	2	39634.530318	29.009	0.184576646	216.926059239	7.181342456	25.516	25702	15.603816	16.0019700000048
20140	2	39321.686763	29.19	0.209743574	217.3634413	8.324348503	25.189	25196	16.002902	16.0017040000021
20141	2	35617.522812	29.126	0.153458806	192.732283996	5.836146623	25.895	26295	16.40413	16.0016969999997
20142	2	37780.243278	29.06	0.154127938	203.793579153	5.824863169	26	26460	16.803412	16.0011349999986
20143	2	39078.492393	29.188	0.20270465	215.306178291	7.991972123	25.297	25364	17.203567	16.000970000001
20144	2	43839.242889	29.063	0.203442515	239.458761426	7.883697573	25.582	25805	17.603719	16.0011280000035
20145	2	41907.779942	29.082	0.184147003	227.505150921	7.048726825	25.787	26125	18.003592	16.0009810000047
20147	2	41364.244351	29.141	0.204550028	226.968234365	7.998938871	25.432	25572	18.80314	16.0009720000016
20148	2	46892.287972	29.027	0.188385165	252.842361212	7.113713874	26.014	26482	19.203581	16.0011149999991
20149	2	36029.873524	29.017	0.157637216	195.894152893	6.052420509	25.736	26045	19.603111	16.0012229999993
20150	2	45665.76732	29.142	0.196328168	246.935446728	7.456256395	25.918	26331	20.003755	16.0011999999988
20151	2	41322.254814	29.066	0.200471419	226.769601274	7.841641449	25.428	25565	20.403969	16.0012360000037
20152	2	39624.008	29.082	0.267555453	227.18694725	11.423958551	24.017	23421	20.802976	16.0011130000057
20153	2	36773.165299	29.105	0.262780651	212.682990534	11.416940548	23.745	23017	21.203964	16.0013610000024
20154	2	42341.748708	29.097	0.232323593	235.550152872	9.338462567	24.982	24878	21.604111	16.0011990000057
20155	2	40789.103741	29.053	0.239779648	229.295816348	9.841677298	24.645	24364	22.003971	16.0011260000028
20156	2	35656.576429	29.148	0.24243864	204.235066473	10.330849713	24.049	23467	22.4036	16.0011999999988
20157	2	41943.816414	29.126	0.282407694	240.041616231	12.013417971	24.076	23508	22.803159	16.0011400000003
20158	2	40906.093935	29.046	0.296202092	237.576470048	12.976925624	23.616	22825	23.204563	16.0015540000022
20159	2	39290.333337	29.035	0.269194208	226.147096442	11.58321675	23.896	23240	23.60366	16.0013790000012
20160	2	47839.336579	29.159	0.248657215	263.873381995	9.825955677	25.26	25306	24.003842	16.0019680000041
20161	2	39294.420941	29.058	0.204268167	217.411883195	8.121912893	25.159	25150	24.403973	16.0015600000042
20162	2	39840.753264	29.117	0.228221981	222.743352546	9.265412509	24.821	24632	24.803607	16.0019620000021
20163	2	42187.484063	29.13	0.210308861	231.775151773	8.244739391	25.391	25508	25.203397	16.0011330000052
20164	2	51732.52009	29.11	0.224328423	280.243952679	8.550320609	25.858	26236	25.604685	16.000970000001
20165	2	45837.717295	29.047	0.200973216	249.053496164	7.706024221	25.758	26080	26.003404	16.0018049999999
20166	2	40247.102557	29.153	0.219482055	223.342691354	8.778617661	25.063	25002	26.403227	16.0011280000035
20167	2	39961.277541	29.128	0.171727417	216.171976686	6.52698425	25.905	26310	26.803789	16.0012190000052
20168	2	38720.299949	29.081	0.179323289	211.337150554	6.938471856	25.608	25845	27.203739	16.0009710000013
20169	2	38048.179717	29.091	0.166585315	206.428380579	6.368844176	25.807	26156	27.603818	16.0019620000021
20170	2	47504.725106	29.169	0.178101477	253.558959581	6.590292517	26.357	27025	28.00343	16.0012009999991
20171	2	35756.336518	29.093	0.131503647	190.976604116	4.872422768	26.335	26989	28.403794	16.0017169999992
20172	2	33309.32615	29.077	0.137339382	179.759790133	5.195189177	25.985	26436	28.803967	16.0012070000012
20173	2	44471.516285	29.115	0.186484438	240.103355847	7.060379545	25.97	26413	29.203132	16.0012330000027
20174	2	38009.222855	29.051	0.193363342	209.812125522	7.652620864	25.235	25268	29.602981	16.0009780000037
20175	2	40221.907071	29.106	0.191903236	220.060497048	7.460948228	25.528	25721	30.003825	16.0011349999986
20176	2	40432.4821	29.12	0.198803115	221.856836658	7.774292513	25.432	25572	30.403743	16.0018000000055
20177	2	42847.378873	29.072	0.168238086	230.256752788	6.310349538	26.127	26661	30.803222	16.0019620000021
20178	2	40713.017732	29.158	0.158454467	218.067142894	5.904338287	26.239	26837	31.202978	16.0010480000055
20179	2	46787.913568	29.143	0.176665292	250.068077261	6.554706547	26.311	26952	31.60357	16.0015620000049
20180	2	43231.062221	29.103	0.192182919	234.813263775	7.364123938	25.769	26097	32.00411	16.0015679999997
20181	2	41070.699343	29.031	0.18641668	224.034859329	7.204513138	25.627	25875	32.403361	16.0011149999991
20182	2	38364.817964	29.171	0.171481712	208.071924094	6.551358412	25.819	26175	32.803875	16.0016969999997
20183	2	44188.562375	29.061	0.221430953	243.421528661	8.727491245	25.303	25372	33.202982	16.0015520000015
20184	2	37999.841581	29.108	0.192460471	209.284032101	7.582335991	25.31	25383	33.604441	16.0012150000039
20185	2	44407.787582	29.005	0.185227933	240.427740154	7.051966172	25.877	26266	34.003974	16.0009780000037
20186	2	44667.679514	29.025	0.186601597	241.730088111	7.098112213	25.891	26289	34.403743	16.0017150000058
20187	2	47905.25223	29.148	0.208454068	259.306950022	7.932777871	25.884	26278	34.803798	16.0009720000016
20188	2	46139.245676	29.16	0.215705767	251.481667853	8.323122883	25.654	25916	35.203357	16.0011349999986
20189	2	40776.760077	29.127	0.168536825	219.780017405	6.359143858	26.028	26503	35.602976	16.0015439999988
20190	2	39727.668712	29.233	0.162720207	213.281180153	6.09134591	26.161	26713	36.003394	16.0017150000058
20192	2	42620.776472	29.095	0.269629032	241.807500135	11.272398617	24.35	23919	36.803357	16.0012160000042
20193	2	50224.353135	29.18	0.19419133	268.682609212	7.218269818	26.28	26903	37.203761	16.000970000001
20194	2	42285.513996	29.029	0.209011824	232.803045015	8.228445678	25.322	25401	37.603816	16.0009720000016
20195	2	43576.743655	29.099	0.210655334	238.809230289	8.21708911	25.474	25636	38.003144	16.0016990000004
20196	2	40359.281879	29.076	0.172284779	218.524356991	6.560132593	25.875	26262	38.403245	16.0009720000016
20197	2	42877.48854	29.016	0.181559354	232.399727728	6.927619815	25.84	26208	38.803233	16.0011210000011
20198	2	39123.365651	29.049	0.184341447	214.132882435	7.172493549	25.515	25701	39.203726	16.0011349999986
20199	2	41450.909054	29.102	0.190675654	225.9398426	7.358099163	25.652	25914	39.603572	16.0011330000052
20200	2	45803.654494	29.124	0.169475232	244.533568434	6.273874302	26.349	27013	40.003802	16.0011260000028
20201	2	39330.544053	29.165	0.150432099	210.302399924	5.586270114	26.297	26929	40.403175	16.0015800000037
20202	2	45015.230932	29.15	0.174716942	241.106586376	6.51009116	26.239	26838	40.803116	16.0017940000034
20203	2	39600.091093	29.101	0.207748673	219.051905905	8.256439945	25.167	25162	41.203782	16.0011260000028
20204	2	39064.180201	29.028	0.176714233	213.033438955	6.825940877	25.636	25889	41.603972	16.0017169999992
20205	2	38973.58809	29.06	0.213980075	217.079512858	8.622299354	24.942	24817	42.003164	16.0013560000007
20206	2	42536.24898	29.119	0.167829385	228.36472364	6.282905456	26.16	26712	42.402977	16.0018000000055
20207	2	41553.719877	29.168	0.190077898	225.916461778	7.297270202	25.738	26048	42.803165	16.0020440000008
20208	2	34704.657819	29.057	0.171167389	190.855036856	6.723657917	25.358	25457	43.202979	16.0013710000057
20209	2	41187.947129	29.078	0.182049847	223.758793457	6.978516563	25.763	26087	43.603182	16.0012180000049
20210	2	41492.166208	29.067	0.183042619	225.442005679	7.018471635	25.758	26080	44.003963	16.001565999999
